,coord1,coord2,volume,dii1,dii2,from,to
293,-61.3125,0.5625,3.515625,1159923.9513422174,1159923.9513422174,6764,6791
294,-61.3125,0.9375,3.515625,1159923.9513422174,1159923.9513422174,6791,6813
295,-61.3125,1.3125,3.515625,1159923.9513422174,1159923.9513422174,6813,6830
296,-60.9375,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,6830,6847
297,-60.9375,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,6847,6869
298,-60.9375,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,6869,6896
299,-60.9375,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,6896,6924
300,-60.9375,0.1875,3.515625,1159923.9513422174,1159923.9513422174,6924,6952
301,-60.9375,0.5625,3.515625,1159923.9513422174,1159923.9513422174,6952,6979
302,-60.9375,0.9375,3.515625,1159923.9513422174,1159923.9513422174,6979,7001
303,-60.9375,1.3125,3.515625,1159923.9513422174,1159923.9513422174,7001,7018
304,-60.5625,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,7018,7035
305,-60.5625,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,7035,7057
306,-60.5625,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,7057,7084
307,-60.5625,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,7084,7112
308,-60.5625,0.1875,3.515625,1159923.9513422174,1159923.9513422174,7112,7140
309,-60.5625,0.5625,3.515625,1159923.9513422174,1159923.9513422174,7140,7167
310,-60.5625,0.9375,3.515625,1159923.9513422174,1159923.9513422174,7167,7189
311,-60.5625,1.3125,3.515625,1159923.9513422174,1159923.9513422174,7189,7206
312,-60.1875,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,7206,7223
313,-60.1875,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,7223,7245
314,-60.1875,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,7245,7272
315,-60.1875,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,7272,7300
316,-60.1875,0.1875,3.515625,1159923.9513422174,1159923.9513422174,7300,7328
317,-60.1875,0.5625,3.515625,1159923.9513422174,1159923.9513422174,7328,7355
318,-60.1875,0.9375,3.515625,1159923.9513422174,1159923.9513422174,7355,7377
319,-60.1875,1.3125,3.515625,1159923.9513422174,1159923.9513422174,7377,7394
320,-59.8125,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,7394,7411
321,-59.8125,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,7411,7433
322,-59.8125,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,7433,7460
323,-59.8125,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,7460,7488
324,-59.8125,0.1875,3.515625,1159923.9513422174,1159923.9513422174,7488,7516
325,-59.8125,0.5625,3.515625,1159923.9513422174,1159923.9513422174,7516,7543
326,-59.8125,0.9375,3.515625,1159923.9513422174,1159923.9513422174,7543,7565
327,-59.8125,1.3125,3.515625,1159923.9513422174,1159923.9513422174,7565,7582
328,-59.4375,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,7582,7599
329,-59.4375,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,7599,7621
330,-59.4375,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,7621,7648
331,-59.4375,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,7648,7676
332,-59.4375,0.1875,3.515625,1159923.9513422174,1159923.9513422174,7676,7704
333,-59.4375,0.5625,3.515625,1159923.9513422174,1159923.9513422174,7704,7731
334,-59.4375,0.9375,3.515625,1159923.9513422174,1159923.9513422174,7731,7753
335,-59.4375,1.3125,3.515625,1159923.9513422174,1159923.9513422174,7753,7770
336,-59.0625,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,7770,7787
337,-59.0625,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,7787,7809
338,-59.0625,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,7809,7836
339,-59.0625,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,7836,7864
340,-59.0625,0.1875,3.515625,1159923.9513422174,1159923.9513422174,7864,7892
341,-59.0625,0.5625,3.515625,1159923.9513422174,1159923.9513422174,7892,7919
342,-59.0625,0.9375,3.515625,1159923.9513422174,1159923.9513422174,7919,7941
343,-59.0625,1.3125,3.515625,1159923.9513422174,1159923.9513422174,7941,7958
344,-58.6875,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,7958,7975
345,-58.6875,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,7975,7997
346,-58.6875,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,7997,8024
347,-58.6875,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,8024,8052
348,-58.6875,0.1875,3.515625,1159923.9513422174,1159923.9513422174,8052,8080
349,-58.6875,0.5625,3.515625,1159923.9513422174,1159923.9513422174,8080,8107
350,-58.6875,0.9375,3.515625,1159923.9513422174,1159923.9513422174,8107,8129
351,-58.6875,1.3125,3.515625,1159923.9513422174,1159923.9513422174,8129,8146
352,-58.3125,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,8146,8163
353,-58.3125,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,8163,8185
354,-58.3125,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,8185,8212
355,-58.3125,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,8212,8240
356,-58.3125,0.1875,3.515625,1159923.9513422174,1159923.9513422174,8240,8268
357,-58.3125,0.5625,3.515625,1159923.9513422174,1159923.9513422174,8268,8295
358,-58.3125,0.9375,3.515625,1159923.9513422174,1159923.9513422174,8295,8317
359,-58.3125,1.3125,3.515625,1159923.9513422174,1159923.9513422174,8317,8334
360,-57.9375,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,8334,8351
361,-57.9375,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,8351,8373
362,-57.9375,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,8373,8400
363,-57.9375,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,8400,8428
364,-57.9375,0.1875,3.515625,1159923.9513422174,1159923.9513422174,8428,8456
365,-57.9375,0.5625,3.515625,1159923.9513422174,1159923.9513422174,8456,8483
366,-57.9375,0.9375,3.515625,1159923.9513422174,1159923.9513422174,8483,8505
367,-57.9375,1.3125,3.515625,1159923.9513422174,1159923.9513422174,8505,8522
368,-57.5625,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,8522,8539
369,-57.5625,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,8539,8561
370,-57.5625,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,8561,8588
371,-57.5625,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,8588,8616
372,-57.5625,0.1875,3.515625,1159923.9513422174,1159923.9513422174,8616,8644
373,-57.5625,0.5625,3.515625,1159923.9513422174,1159923.9513422174,8644,8671
374,-57.5625,0.9375,3.515625,1159923.9513422174,1159923.9513422174,8671,8693
375,-57.5625,1.3125,3.515625,1159923.9513422174,1159923.9513422174,8693,8710
376,-57.1875,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,8710,8727
377,-57.1875,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,8727,8749
378,-57.1875,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,8749,8776
379,-57.1875,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,8776,8804
380,-57.1875,0.1875,3.515625,1159923.9513422174,1159923.9513422174,8804,8832
381,-57.1875,0.5625,3.515625,1159923.9513422174,1159923.9513422174,8832,8859
382,-57.1875,0.9375,3.515625,1159923.9513422174,1159923.9513422174,8859,8881
383,-57.1875,1.3125,3.515625,1159923.9513422174,1159923.9513422174,8881,8898
384,-56.8125,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,8898,8915
385,-56.8125,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,8915,8937
386,-56.8125,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,8937,8964
387,-56.8125,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,8964,8992
388,-56.8125,0.1875,3.515625,1159923.9513422174,1159923.9513422174,8992,9020
389,-56.8125,0.5625,3.515625,1159923.9513422174,1159923.9513422174,9020,9047
390,-56.8125,0.9375,3.515625,1159923.9513422174,1159923.9513422174,9047,9069
391,-56.8125,1.3125,3.515625,1159923.9513422174,1159923.9513422174,9069,9086
392,-56.4375,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,9086,9103
393,-56.4375,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,9103,9125
394,-56.4375,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,9125,9152
395,-56.4375,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,9152,9180
396,-56.4375,0.1875,3.515625,1159923.9513422174,1159923.9513422174,9180,9208
397,-56.4375,0.5625,3.515625,1159923.9513422174,1159923.9513422174,9208,9235
398,-56.4375,0.9375,3.515625,1159923.9513422174,1159923.9513422174,9235,9257
399,-56.4375,1.3125,3.515625,1159923.9513422174,1159923.9513422174,9257,9274
400,-56.0625,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,9274,9291
401,-56.0625,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,9291,9313
402,-56.0625,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,9313,9340
403,-56.0625,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,9340,9368
404,-56.0625,0.1875,3.515625,1159923.9513422174,1159923.9513422174,9368,9396
405,-56.0625,0.5625,3.515625,1159923.9513422174,1159923.9513422174,9396,9423
406,-56.0625,0.9375,3.515625,1159923.9513422174,1159923.9513422174,9423,9445
407,-56.0625,1.3125,3.515625,1159923.9513422174,1159923.9513422174,9445,9462
408,-55.6875,-1.3125,3.515625,1159923.9513422174,1159923.9513422174,9462,9479
409,-55.6875,-0.9375,3.515625,1159923.9513422174,1159923.9513422174,9479,9501
410,-55.6875,-0.5625,3.515625,1159923.9513422174,1159923.9513422174,9501,9528
411,-55.6875,-0.1875,3.515625,1159923.9513422174,1159923.9513422174,9528,9556
412,-55.6875,0.1875,3.515625,1159923.9513422174,1159923.9513422174,9556,9584
413,-55.6875,0.5625,3.515625,1159923.9513422174,1159923.9513422174,9584,9611
414,-55.6875,0.9375,3.515625,1159923.9513422174,1159923.9513422174,9611,9633
415,-55.6875,1.3125,3.515625,1159923.9513422174,1159923.9513422174,9633,9650
