,coord1,coord2,volume,dii1,dii2,from,to
50,-70.75,-0.25,6.25,652457.2226299973,652457.2226299973,1005,1032
51,-70.75,0.25,6.25,652457.2226299973,652457.2226299973,1032,1059
52,-70.75,0.75,6.25,652457.2226299973,652457.2226299973,1059,1081
53,-70.75,1.25,6.25,652457.2226299973,652457.2226299973,1081,1098
54,-70.25,-1.25,6.25,652457.2226299973,652457.2226299973,1098,1115
55,-70.25,-0.75,6.25,652457.2226299973,652457.2226299973,1115,1137
56,-70.25,-0.25,6.25,652457.2226299973,652457.2226299973,1137,1164
57,-70.25,0.25,6.25,652457.2226299973,652457.2226299973,1164,1191
58,-70.25,0.75,6.25,652457.2226299973,652457.2226299973,1191,1213
59,-70.25,1.25,6.25,652457.2226299973,652457.2226299973,1213,1230
60,-69.75,-1.25,6.25,652457.2226299973,652457.2226299973,1230,1247
61,-69.75,-0.75,6.25,652457.2226299973,652457.2226299973,1247,1269
62,-69.75,-0.25,6.25,652457.2226299973,652457.2226299973,1269,1296
63,-69.75,0.25,6.25,652457.2226299973,652457.2226299973,1296,1323
64,-69.75,0.75,6.25,652457.2226299973,652457.2226299973,1323,1345
65,-69.75,1.25,6.25,652457.2226299973,652457.2226299973,1345,1362
66,-69.25,-1.25,6.25,652457.2226299973,652457.2226299973,1362,1379
67,-69.25,-0.75,6.25,652457.2226299973,652457.2226299973,1379,1401
68,-69.25,-0.25,6.25,652457.2226299973,652457.2226299973,1401,1428
69,-69.25,0.25,6.25,652457.2226299973,652457.2226299973,1428,1455
70,-69.25,0.75,6.25,652457.2226299973,652457.2226299973,1455,1477
71,-69.25,1.25,6.25,652457.2226299973,652457.2226299973,1477,1494
72,-68.75,-1.25,6.25,652457.2226299973,652457.2226299973,1494,1511
73,-68.75,-0.75,6.25,652457.2226299973,652457.2226299973,1511,1533
74,-68.75,-0.25,6.25,652457.2226299973,652457.2226299973,1533,1560
75,-68.75,0.25,6.25,652457.2226299973,652457.2226299973,1560,1587
76,-68.75,0.75,6.25,652457.2226299973,652457.2226299973,1587,1609
77,-68.75,1.25,6.25,652457.2226299973,652457.2226299973,1609,1626
78,-68.25,-1.25,6.25,652457.2226299973,652457.2226299973,1626,1643
79,-68.25,-0.75,6.25,652457.2226299973,652457.2226299973,1643,1665
80,-68.25,-0.25,6.25,652457.2226299973,652457.2226299973,1665,1692
81,-68.25,0.25,6.25,652457.2226299973,652457.2226299973,1692,1719
82,-68.25,0.75,6.25,652457.2226299973,652457.2226299973,1719,1741
83,-68.25,1.25,6.25,652457.2226299973,652457.2226299973,1741,1758
84,-67.75,-1.25,6.25,652457.2226299973,652457.2226299973,1758,1775
85,-67.75,-0.75,6.25,652457.2226299973,652457.2226299973,1775,1797
86,-67.75,-0.25,6.25,652457.2226299973,652457.2226299973,1797,1824
87,-67.75,0.25,6.25,652457.2226299973,652457.2226299973,1824,1851
88,-67.75,0.75,6.25,652457.2226299973,652457.2226299973,1851,1873
89,-67.75,1.25,6.25,652457.2226299973,652457.2226299973,1873,1890
90,-67.25,-1.25,6.25,652457.2226299973,652457.2226299973,1890,1907
91,-67.25,-0.75,6.25,652457.2226299973,652457.2226299973,1907,1929
92,-67.25,-0.25,6.25,652457.2226299973,652457.2226299973,1929,1956
93,-67.25,0.25,6.25,652457.2226299973,652457.2226299973,1956,1983
94,-67.25,0.75,6.25,652457.2226299973,652457.2226299973,1983,2005
95,-67.25,1.25,6.25,652457.2226299973,652457.2226299973,2005,2022
96,-66.75,-1.25,6.25,652457.2226299973,652457.2226299973,2022,2039
97,-66.75,-0.75,6.25,652457.2226299973,652457.2226299973,2039,2061
98,-66.75,-0.25,6.25,652457.2226299973,652457.2226299973,2061,2088
99,-66.75,0.25,6.25,652457.2226299973,652457.2226299973,2088,2115
100,-66.75,0.75,6.25,652457.2226299973,652457.2226299973,2115,2137
101,-66.75,1.25,6.25,652457.2226299973,652457.2226299973,2137,2154
102,-66.25,-1.25,6.25,652457.2226299973,652457.2226299973,2154,2171
103,-66.25,-0.75,6.25,652457.2226299973,652457.2226299973,2171,2193
104,-66.25,-0.25,6.25,652457.2226299973,652457.2226299973,2193,2220
105,-66.25,0.25,6.25,652457.2226299973,652457.2226299973,2220,2247
106,-66.25,0.75,6.25,652457.2226299973,652457.2226299973,2247,2269
107,-66.25,1.25,6.25,652457.2226299973,652457.2226299973,2269,2286
108,-65.75,-1.25,6.25,652457.2226299973,652457.2226299973,2286,2303
109,-65.75,-0.75,6.25,652457.2226299973,652457.2226299973,2303,2325
110,-65.75,-0.25,6.25,652457.2226299973,652457.2226299973,2325,2352
111,-65.75,0.25,6.25,652457.2226299973,652457.2226299973,2352,2379
112,-65.75,0.75,6.25,652457.2226299973,652457.2226299973,2379,2401
113,-65.75,1.25,6.25,652457.2226299973,652457.2226299973,2401,2418
114,-65.25,-1.25,6.25,652457.2226299973,652457.2226299973,2418,2435
115,-65.25,-0.75,6.25,652457.2226299973,652457.2226299973,2435,2457
116,-65.25,-0.25,6.25,652457.2226299973,652457.2226299973,2457,2484
117,-65.25,0.25,6.25,652457.2226299973,652457.2226299973,2484,2511
118,-65.25,0.75,6.25,652457.2226299973,652457.2226299973,2511,2533
119,-65.25,1.25,6.25,652457.2226299973,652457.2226299973,2533,2550
120,-64.75,-1.25,6.25,652457.2226299973,652457.2226299973,2550,2567
121,-64.75,-0.75,6.25,652457.2226299973,652457.2226299973,2567,2589
122,-64.75,-0.25,6.25,652457.2226299973,652457.2226299973,2589,2616
123,-64.75,0.25,6.25,652457.2226299973,652457.2226299973,2616,2643
124,-64.75,0.75,6.25,652457.2226299973,652457.2226299973,2643,2665
125,-64.75,1.25,6.25,652457.2226299973,652457.2226299973,2665,2682
126,-64.25,-1.25,6.25,652457.2226299973,652457.2226299973,2682,2699
127,-64.25,-0.75,6.25,652457.2226299973,652457.2226299973,2699,2721
128,-64.25,-0.25,6.25,652457.2226299973,652457.2226299973,2721,2748
129,-64.25,0.25,6.25,652457.2226299973,652457.2226299973,2748,2775
130,-64.25,0.75,6.25,652457.2226299973,652457.2226299973,2775,2797
131,-64.25,1.25,6.25,652457.2226299973,652457.2226299973,2797,2814
132,-63.75,-1.25,6.25,652457.2226299973,652457.2226299973,2814,2831
133,-63.75,-0.75,6.25,652457.2226299973,652457.2226299973,2831,2853
134,-63.75,-0.25,6.25,652457.2226299973,652457.2226299973,2853,2880
135,-63.75,0.25,6.25,652457.2226299973,652457.2226299973,2880,2907
136,-63.75,0.75,6.25,652457.2226299973,652457.2226299973,2907,2929
137,-63.75,1.25,6.25,652457.2226299973,652457.2226299973,2929,2946
138,-63.25,-1.25,6.25,652457.2226299973,652457.2226299973,2946,2963
139,-63.25,-0.75,6.25,652457.2226299973,652457.2226299973,2963,2985
140,-63.25,-0.25,6.25,652457.2226299973,652457.2226299973,2985,3012
141,-63.25,0.25,6.25,652457.2226299973,652457.2226299973,3012,3039
142,-63.25,0.75,6.25,652457.2226299973,652457.2226299973,3039,3061
143,-63.25,1.25,6.25,652457.2226299973,652457.2226299973,3061,3078
144,-62.75,-1.25,6.25,652457.2226299973,652457.2226299973,3078,3095
145,-62.75,-0.75,6.25,652457.2226299973,652457.2226299973,3095,3117
146,-62.75,-0.25,6.25,652457.2226299973,652457.2226299973,3117,3144
147,-62.75,0.25,6.25,652457.2226299973,652457.2226299973,3144,3171
148,-62.75,0.75,6.25,652457.2226299973,652457.2226299973,3171,3193
149,-62.75,1.25,6.25,652457.2226299973,652457.2226299973,3193,3210
150,-62.25,-1.25,6.25,652457.2226299973,652457.2226299973,3210,3227
151,-62.25,-0.75,6.25,652457.2226299973,652457.2226299973,3227,3249
152,-62.25,-0.25,6.25,652457.2226299973,652457.2226299973,3249,3276
153,-62.25,0.25,6.25,652457.2226299973,652457.2226299973,3276,3303
154,-62.25,0.75,6.25,652457.2226299973,652457.2226299973,3303,3325
155,-62.25,1.25,6.25,652457.2226299973,652457.2226299973,3325,3342
156,-61.75,-1.25,6.25,652457.2226299973,652457.2226299973,3342,3359
157,-61.75,-0.75,6.25,652457.2226299973,652457.2226299973,3359,3381
158,-61.75,-0.25,6.25,652457.2226299973,652457.2226299973,3381,3408
159,-61.75,0.25,6.25,652457.2226299973,652457.2226299973,3408,3435
160,-61.75,0.75,6.25,652457.2226299973,652457.2226299973,3435,3457
161,-61.75,1.25,6.25,652457.2226299973,652457.2226299973,3457,3474
162,-61.25,-1.25,6.25,652457.2226299973,652457.2226299973,3474,3491
163,-61.25,-0.75,6.25,652457.2226299973,652457.2226299973,3491,3513
164,-61.25,-0.25,6.25,652457.2226299973,652457.2226299973,3513,3540
165,-61.25,0.25,6.25,652457.2226299973,652457.2226299973,3540,3567
166,-61.25,0.75,6.25,652457.2226299973,652457.2226299973,3567,3589
167,-61.25,1.25,6.25,652457.2226299973,652457.2226299973,3589,3606
168,-60.75,-1.25,6.25,652457.2226299973,652457.2226299973,3606,3623
169,-60.75,-0.75,6.25,652457.2226299973,652457.2226299973,3623,3645
170,-60.75,-0.25,6.25,652457.2226299973,652457.2226299973,3645,3672
171,-60.75,0.25,6.25,652457.2226299973,652457.2226299973,3672,3699
172,-60.75,0.75,6.25,652457.2226299973,652457.2226299973,3699,3721
173,-60.75,1.25,6.25,652457.2226299973,652457.2226299973,3721,3738
174,-60.25,-1.25,6.25,652457.2226299973,652457.2226299973,3738,3755
175,-60.25,-0.75,6.25,652457.2226299973,652457.2226299973,3755,3777
176,-60.25,-0.25,6.25,652457.2226299973,652457.2226299973,3777,3804
177,-60.25,0.25,6.25,652457.2226299973,652457.2226299973,3804,3831
178,-60.25,0.75,6.25,652457.2226299973,652457.2226299973,3831,3853
179,-60.25,1.25,6.25,652457.2226299973,652457.2226299973,3853,3870
180,-59.75,-1.25,6.25,652457.2226299973,652457.2226299973,3870,3887
181,-59.75,-0.75,6.25,652457.2226299973,652457.2226299973,3887,3909
182,-59.75,-0.25,6.25,652457.2226299973,652457.2226299973,3909,3936
183,-59.75,0.25,6.25,652457.2226299973,652457.2226299973,3936,3963
184,-59.75,0.75,6.25,652457.2226299973,652457.2226299973,3963,3985
185,-59.75,1.25,6.25,652457.2226299973,652457.2226299973,3985,4002
186,-59.25,-1.25,6.25,652457.2226299973,652457.2226299973,4002,4019
187,-59.25,-0.75,6.25,652457.2226299973,652457.2226299973,4019,4041
188,-59.25,-0.25,6.25,652457.2226299973,652457.2226299973,4041,4068
189,-59.25,0.25,6.25,652457.2226299973,652457.2226299973,4068,4095
190,-59.25,0.75,6.25,652457.2226299973,652457.2226299973,4095,4117
191,-59.25,1.25,6.25,652457.2226299973,652457.2226299973,4117,4134
192,-58.75,-1.25,6.25,652457.2226299973,652457.2226299973,4134,4151
193,-58.75,-0.75,6.25,652457.2226299973,652457.2226299973,4151,4173
194,-58.75,-0.25,6.25,652457.2226299973,652457.2226299973,4173,4200
195,-58.75,0.25,6.25,652457.2226299973,652457.2226299973,4200,4227
196,-58.75,0.75,6.25,652457.2226299973,652457.2226299973,4227,4249
197,-58.75,1.25,6.25,652457.2226299973,652457.2226299973,4249,4266
198,-58.25,-1.25,6.25,652457.2226299973,652457.2226299973,4266,4283
199,-58.25,-0.75,6.25,652457.2226299973,652457.2226299973,4283,4305
200,-58.25,-0.25,6.25,652457.2226299973,652457.2226299973,4305,4332
201,-58.25,0.25,6.25,652457.2226299973,652457.2226299973,4332,4359
202,-58.25,0.75,6.25,652457.2226299973,652457.2226299973,4359,4381
203,-58.25,1.25,6.25,652457.2226299973,652457.2226299973,4381,4398
204,-57.75,-1.25,6.25,652457.2226299973,652457.2226299973,4398,4415
205,-57.75,-0.75,6.25,652457.2226299973,652457.2226299973,4415,4437
206,-57.75,-0.25,6.25,652457.2226299973,652457.2226299973,4437,4464
207,-57.75,0.25,6.25,652457.2226299973,652457.2226299973,4464,4491
208,-57.75,0.75,6.25,652457.2226299973,652457.2226299973,4491,4513
209,-57.75,1.25,6.25,652457.2226299973,652457.2226299973,4513,4530
210,-57.25,-1.25,6.25,652457.2226299973,652457.2226299973,4530,4547
211,-57.25,-0.75,6.25,652457.2226299973,652457.2226299973,4547,4569
212,-57.25,-0.25,6.25,652457.2226299973,652457.2226299973,4569,4596
213,-57.25,0.25,6.25,652457.2226299973,652457.2226299973,4596,4623
214,-57.25,0.75,6.25,652457.2226299973,652457.2226299973,4623,4645
215,-57.25,1.25,6.25,652457.2226299973,652457.2226299973,4645,4662
216,-56.75,-1.25,6.25,652457.2226299973,652457.2226299973,4662,4679
217,-56.75,-0.75,6.25,652457.2226299973,652457.2226299973,4679,4701
218,-56.75,-0.25,6.25,652457.2226299973,652457.2226299973,4701,4728
219,-56.75,0.25,6.25,652457.2226299973,652457.2226299973,4728,4755
220,-56.75,0.75,6.25,652457.2226299973,652457.2226299973,4755,4777
221,-56.75,1.25,6.25,652457.2226299973,652457.2226299973,4777,4794
222,-56.25,-1.25,6.25,652457.2226299973,652457.2226299973,4794,4811
223,-56.25,-0.75,6.25,652457.2226299973,652457.2226299973,4811,4833
224,-56.25,-0.25,6.25,652457.2226299973,652457.2226299973,4833,4860
225,-56.25,0.25,6.25,652457.2226299973,652457.2226299973,4860,4887
226,-56.25,0.75,6.25,652457.2226299973,652457.2226299973,4887,4909
227,-56.25,1.25,6.25,652457.2226299973,652457.2226299973,4909,4926
228,-55.75,-1.25,6.25,652457.2226299973,652457.2226299973,4926,4943
229,-55.75,-0.75,6.25,652457.2226299973,652457.2226299973,4943,4965
230,-55.75,-0.25,6.25,652457.2226299973,652457.2226299973,4965,4992
231,-55.75,0.25,6.25,652457.2226299973,652457.2226299973,4992,5019
232,-55.75,0.75,6.25,652457.2226299973,652457.2226299973,5019,5041
233,-55.75,1.25,6.25,652457.2226299973,652457.2226299973,5041,5058
234,-55.25,-1.25,6.25,652457.2226299973,652457.2226299973,5058,5075
235,-55.25,-0.75,6.25,652457.2226299973,652457.2226299973,5075,5097
236,-55.25,-0.25,6.25,652457.2226299973,652457.2226299973,5097,5124
237,-55.25,0.25,6.25,652457.2226299973,652457.2226299973,5124,5151
238,-55.25,0.75,6.25,652457.2226299973,652457.2226299973,5151,5173
239,-55.25,1.25,6.25,652457.2226299973,652457.2226299973,5173,5190
240,-54.75,-1.25,6.25,652457.2226299973,652457.2226299973,5190,5207
241,-54.75,-0.75,6.25,652457.2226299973,652457.2226299973,5207,5229
242,-54.75,-0.25,6.25,652457.2226299973,652457.2226299973,5229,5256
243,-54.75,0.25,6.25,652457.2226299973,652457.2226299973,5256,5283
244,-54.75,0.75,6.25,652457.2226299973,652457.2226299973,5283,5305
245,-54.75,1.25,6.25,652457.2226299973,652457.2226299973,5305,5322
246,-54.25,-1.25,6.25,652457.2226299973,652457.2226299973,5322,5339
247,-54.25,-0.75,6.25,652457.2226299973,652457.2226299973,5339,5361
248,-54.25,-0.25,6.25,652457.2226299973,652457.2226299973,5361,5388
249,-54.25,0.25,6.25,652457.2226299973,652457.2226299973,5388,5415
250,-54.25,0.75,6.25,652457.2226299973,652457.2226299973,5415,5437
251,-54.25,1.25,6.25,652457.2226299973,652457.2226299973,5437,5454
252,-53.75,-1.25,6.25,652457.2226299973,652457.2226299973,5454,5471
253,-53.75,-0.75,6.25,652457.2226299973,652457.2226299973,5471,5493
254,-53.75,-0.25,6.25,652457.2226299973,652457.2226299973,5493,5520
255,-53.75,0.25,6.25,652457.2226299973,652457.2226299973,5520,5547
256,-53.75,0.75,6.25,652457.2226299973,652457.2226299973,5547,5569
257,-53.75,1.25,6.25,652457.2226299973,652457.2226299973,5569,5586
258,-53.25,-1.25,6.25,652457.2226299973,652457.2226299973,5586,5603
259,-53.25,-0.75,6.25,652457.2226299973,652457.2226299973,5603,5625
260,-53.25,-0.25,6.25,652457.2226299973,652457.2226299973,5625,5652
261,-53.25,0.25,6.25,652457.2226299973,652457.2226299973,5652,5679
262,-53.25,0.75,6.25,652457.2226299973,652457.2226299973,5679,5701
263,-53.25,1.25,6.25,652457.2226299973,652457.2226299973,5701,5718
264,-52.75,-1.25,6.25,652457.2226299973,652457.2226299973,5718,5735
265,-52.75,-0.75,6.25,652457.2226299973,652457.2226299973,5735,5757
266,-52.75,-0.25,6.25,652457.2226299973,652457.2226299973,5757,5784
267,-52.75,0.25,6.25,652457.2226299973,652457.2226299973,5784,5811
268,-52.75,0.75,6.25,652457.2226299973,652457.2226299973,5811,5833
269,-52.75,1.25,6.25,652457.2226299973,652457.2226299973,5833,5850
270,-52.25,-1.25,6.25,652457.2226299973,652457.2226299973,5850,5867
271,-52.25,-0.75,6.25,652457.2226299973,652457.2226299973,5867,5889
272,-52.25,-0.25,6.25,652457.2226299973,652457.2226299973,5889,5916
273,-52.25,0.25,6.25,652457.2226299973,652457.2226299973,5916,5943
274,-52.25,0.75,6.25,652457.2226299973,652457.2226299973,5943,5965
275,-52.25,1.25,6.25,652457.2226299973,652457.2226299973,5965,5982
276,-51.75,-1.25,6.25,652457.2226299973,652457.2226299973,5982,5999
277,-51.75,-0.75,6.25,652457.2226299973,652457.2226299973,5999,6021
278,-51.75,-0.25,6.25,652457.2226299973,652457.2226299973,6021,6048
279,-51.75,0.25,6.25,652457.2226299973,652457.2226299973,6048,6075
280,-51.75,0.75,6.25,652457.2226299973,652457.2226299973,6075,6097
281,-51.75,1.25,6.25,652457.2226299973,652457.2226299973,6097,6114
282,-51.25,-1.25,6.25,652457.2226299973,652457.2226299973,6114,6131
283,-51.25,-0.75,6.25,652457.2226299973,652457.2226299973,6131,6153
284,-51.25,-0.25,6.25,652457.2226299973,652457.2226299973,6153,6180
285,-51.25,0.25,6.25,652457.2226299973,652457.2226299973,6180,6207
286,-51.25,0.75,6.25,652457.2226299973,652457.2226299973,6207,6229
287,-51.25,1.25,6.25,652457.2226299973,652457.2226299973,6229,6246
288,-50.75,-1.25,6.25,652457.2226299973,652457.2226299973,6246,6263
289,-50.75,-0.75,6.25,652457.2226299973,652457.2226299973,6263,6285
290,-50.75,-0.25,6.25,652457.2226299973,652457.2226299973,6285,6312
291,-50.75,0.25,6.25,652457.2226299973,652457.2226299973,6312,6339
292,-50.75,0.75,6.25,652457.2226299973,652457.2226299973,6339,6361
293,-50.75,1.25,6.25,652457.2226299973,652457.2226299973,6361,6378
294,-50.25,-1.25,6.25,652457.2226299973,652457.2226299973,6378,6395
295,-50.25,-0.75,6.25,652457.2226299973,652457.2226299973,6395,6417
296,-50.25,-0.25,6.25,652457.2226299973,652457.2226299973,6417,6444
297,-50.25,0.25,6.25,652457.2226299973,652457.2226299973,6444,6471
298,-50.25,0.75,6.25,652457.2226299973,652457.2226299973,6471,6493
299,-50.25,1.25,6.25,652457.2226299973,652457.2226299973,6493,6510
300,-49.75,-1.25,6.25,652457.2226299973,652457.2226299973,6510,6527
301,-49.75,-0.75,6.25,652457.2226299973,652457.2226299973,6527,6549
302,-49.75,-0.25,6.25,652457.2226299973,652457.2226299973,6549,6576
303,-49.75,0.25,6.25,652457.2226299973,652457.2226299973,6576,6603
304,-49.75,0.75,6.25,652457.2226299973,652457.2226299973,6603,6625
305,-49.75,1.25,6.25,652457.2226299973,652457.2226299973,6625,6642
306,-49.25,-1.25,6.25,652457.2226299973,652457.2226299973,6642,6659
307,-49.25,-0.75,6.25,652457.2226299973,652457.2226299973,6659,6681
308,-49.25,-0.25,6.25,652457.2226299973,652457.2226299973,6681,6708
309,-49.25,0.25,6.25,652457.2226299973,652457.2226299973,6708,6735
310,-49.25,0.75,6.25,652457.2226299973,652457.2226299973,6735,6757
311,-49.25,1.25,6.25,652457.2226299973,652457.2226299973,6757,6774
312,-48.75,-1.25,6.25,652457.2226299973,652457.2226299973,6774,6791
313,-48.75,-0.75,6.25,652457.2226299973,652457.2226299973,6791,6813
314,-48.75,-0.25,6.25,652457.2226299973,652457.2226299973,6813,6840
315,-48.75,0.25,6.25,652457.2226299973,652457.2226299973,6840,6867
316,-48.75,0.75,6.25,652457.2226299973,652457.2226299973,6867,6889
317,-48.75,1.25,6.25,652457.2226299973,652457.2226299973,6889,6906
318,-48.25,-1.25,6.25,652457.2226299973,652457.2226299973,6906,6923
319,-48.25,-0.75,6.25,652457.2226299973,652457.2226299973,6923,6945
320,-48.25,-0.25,6.25,652457.2226299973,652457.2226299973,6945,6972
321,-48.25,0.25,6.25,652457.2226299973,652457.2226299973,6972,6999
322,-48.25,0.75,6.25,652457.2226299973,652457.2226299973,6999,7021
323,-48.25,1.25,6.25,652457.2226299973,652457.2226299973,7021,7038
324,-47.75,-1.25,6.25,652457.2226299973,652457.2226299973,7038,7055
325,-47.75,-0.75,6.25,652457.2226299973,652457.2226299973,7055,7077
326,-47.75,-0.25,6.25,652457.2226299973,652457.2226299973,7077,7104
327,-47.75,0.25,6.25,652457.2226299973,652457.2226299973,7104,7131
328,-47.75,0.75,6.25,652457.2226299973,652457.2226299973,7131,7153
329,-47.75,1.25,6.25,652457.2226299973,652457.2226299973,7153,7170
330,-47.25,-1.25,6.25,652457.2226299973,652457.2226299973,7170,7187
331,-47.25,-0.75,6.25,652457.2226299973,652457.2226299973,7187,7209
332,-47.25,-0.25,6.25,652457.2226299973,652457.2226299973,7209,7236
333,-47.25,0.25,6.25,652457.2226299973,652457.2226299973,7236,7263
334,-47.25,0.75,6.25,652457.2226299973,652457.2226299973,7263,7285
335,-47.25,1.25,6.25,652457.2226299973,652457.2226299973,7285,7302
336,-46.75,-1.25,6.25,652457.2226299973,652457.2226299973,7302,7319
337,-46.75,-0.75,6.25,652457.2226299973,652457.2226299973,7319,7341
338,-46.75,-0.25,6.25,652457.2226299973,652457.2226299973,7341,7368
339,-46.75,0.25,6.25,652457.2226299973,652457.2226299973,7368,7395
340,-46.75,0.75,6.25,652457.2226299973,652457.2226299973,7395,7417
341,-46.75,1.25,6.25,652457.2226299973,652457.2226299973,7417,7434
342,-46.25,-1.25,6.25,652457.2226299973,652457.2226299973,7434,7451
343,-46.25,-0.75,6.25,652457.2226299973,652457.2226299973,7451,7473
344,-46.25,-0.25,6.25,652457.2226299973,652457.2226299973,7473,7500
345,-46.25,0.25,6.25,652457.2226299973,652457.2226299973,7500,7527
346,-46.25,0.75,6.25,652457.2226299973,652457.2226299973,7527,7549
347,-46.25,1.25,6.25,652457.2226299973,652457.2226299973,7549,7566
348,-45.75,-1.25,6.25,652457.2226299973,652457.2226299973,7566,7583
349,-45.75,-0.75,6.25,652457.2226299973,652457.2226299973,7583,7605
350,-45.75,-0.25,6.25,652457.2226299973,652457.2226299973,7605,7632
351,-45.75,0.25,6.25,652457.2226299973,652457.2226299973,7632,7659
352,-45.75,0.75,6.25,652457.2226299973,652457.2226299973,7659,7681
353,-45.75,1.25,6.25,652457.2226299973,652457.2226299973,7681,7698
354,-45.25,-1.25,6.25,652457.2226299973,652457.2226299973,7698,7715
355,-45.25,-0.75,6.25,652457.2226299973,652457.2226299973,7715,7737
356,-45.25,-0.25,6.25,652457.2226299973,652457.2226299973,7737,7764
357,-45.25,0.25,6.25,652457.2226299973,652457.2226299973,7764,7791
358,-45.25,0.75,6.25,652457.2226299973,652457.2226299973,7791,7813
359,-45.25,1.25,6.25,652457.2226299973,652457.2226299973,7813,7830
360,-44.75,-1.25,6.25,652457.2226299973,652457.2226299973,7830,7847
361,-44.75,-0.75,6.25,652457.2226299973,652457.2226299973,7847,7869
362,-44.75,-0.25,6.25,652457.2226299973,652457.2226299973,7869,7896
363,-44.75,0.25,6.25,652457.2226299973,652457.2226299973,7896,7923
364,-44.75,0.75,6.25,652457.2226299973,652457.2226299973,7923,7945
365,-44.75,1.25,6.25,652457.2226299973,652457.2226299973,7945,7962
366,-44.25,-1.25,6.25,652457.2226299973,652457.2226299973,7962,7979
367,-44.25,-0.75,6.25,652457.2226299973,652457.2226299973,7979,8001
368,-44.25,-0.25,6.25,652457.2226299973,652457.2226299973,8001,8028
369,-44.25,0.25,6.25,652457.2226299973,652457.2226299973,8028,8055
370,-44.25,0.75,6.25,652457.2226299973,652457.2226299973,8055,8077
371,-44.25,1.25,6.25,652457.2226299973,652457.2226299973,8077,8094
372,-43.75,-1.25,6.25,652457.2226299973,652457.2226299973,8094,8111
373,-43.75,-0.75,6.25,652457.2226299973,652457.2226299973,8111,8133
374,-43.75,-0.25,6.25,652457.2226299973,652457.2226299973,8133,8160
375,-43.75,0.25,6.25,652457.2226299973,652457.2226299973,8160,8187
376,-43.75,0.75,6.25,652457.2226299973,652457.2226299973,8187,8209
377,-43.75,1.25,6.25,652457.2226299973,652457.2226299973,8209,8226
378,-43.25,-1.25,6.25,652457.2226299973,652457.2226299973,8226,8243
379,-43.25,-0.75,6.25,652457.2226299973,652457.2226299973,8243,8265
380,-43.25,-0.25,6.25,652457.2226299973,652457.2226299973,8265,8292
381,-43.25,0.25,6.25,652457.2226299973,652457.2226299973,8292,8319
382,-43.25,0.75,6.25,652457.2226299973,652457.2226299973,8319,8341
383,-43.25,1.25,6.25,652457.2226299973,652457.2226299973,8341,8358
384,-42.75,-1.25,6.25,652457.2226299973,652457.2226299973,8358,8375
385,-42.75,-0.75,6.25,652457.2226299973,652457.2226299973,8375,8397
386,-42.75,-0.25,6.25,652457.2226299973,652457.2226299973,8397,8424
387,-42.75,0.25,6.25,652457.2226299973,652457.2226299973,8424,8451
388,-42.75,0.75,6.25,652457.2226299973,652457.2226299973,8451,8473
389,-42.75,1.25,6.25,652457.2226299973,652457.2226299973,8473,8490
390,-42.25,-1.25,6.25,652457.2226299973,652457.2226299973,8490,8507
391,-42.25,-0.75,6.25,652457.2226299973,652457.2226299973,8507,8529
392,-42.25,-0.25,6.25,652457.2226299973,652457.2226299973,8529,8556
393,-42.25,0.25,6.25,652457.2226299973,652457.2226299973,8556,8583
394,-42.25,0.75,6.25,652457.2226299973,652457.2226299973,8583,8605
395,-42.25,1.25,6.25,652457.2226299973,652457.2226299973,8605,8622
396,-41.75,-1.25,6.25,652457.2226299973,652457.2226299973,8622,8639
397,-41.75,-0.75,6.25,652457.2226299973,652457.2226299973,8639,8661
398,-41.75,-0.25,6.25,652457.2226299973,652457.2226299973,8661,8688
399,-41.75,0.25,6.25,652457.2226299973,652457.2226299973,8688,8715
400,-41.75,0.75,6.25,652457.2226299973,652457.2226299973,8715,8737
401,-41.75,1.25,6.25,652457.2226299973,652457.2226299973,8737,8754
402,-41.25,-1.25,6.25,652457.2226299973,652457.2226299973,8754,8771
403,-41.25,-0.75,6.25,652457.2226299973,652457.2226299973,8771,8793
404,-41.25,-0.25,6.25,652457.2226299973,652457.2226299973,8793,8820
405,-41.25,0.25,6.25,652457.2226299973,652457.2226299973,8820,8847
406,-41.25,0.75,6.25,652457.2226299973,652457.2226299973,8847,8869
407,-41.25,1.25,6.25,652457.2226299973,652457.2226299973,8869,8886
408,-40.75,-1.25,6.25,652457.2226299973,652457.2226299973,8886,8903
409,-40.75,-0.75,6.25,652457.2226299973,652457.2226299973,8903,8925
410,-40.75,-0.25,6.25,652457.2226299973,652457.2226299973,8925,8952
411,-40.75,0.25,6.25,652457.2226299973,652457.2226299973,8952,8979
412,-40.75,0.75,6.25,652457.2226299973,652457.2226299973,8979,9001
413,-40.75,1.25,6.25,652457.2226299973,652457.2226299973,9001,9018
414,-40.25,-1.25,6.25,652457.2226299973,652457.2226299973,9018,9035
415,-40.25,-0.75,6.25,652457.2226299973,652457.2226299973,9035,9057
416,-40.25,-0.25,6.25,652457.2226299973,652457.2226299973,9057,9084
417,-40.25,0.25,6.25,652457.2226299973,652457.2226299973,9084,9111
418,-40.25,0.75,6.25,652457.2226299973,652457.2226299973,9111,9133
419,-40.25,1.25,6.25,652457.2226299973,652457.2226299973,9133,9150
420,-39.75,-1.25,6.25,652457.2226299973,652457.2226299973,9150,9167
421,-39.75,-0.75,6.25,652457.2226299973,652457.2226299973,9167,9189
