,coord1,coord2,volume,dii1,dii2,from,to
84,-49.5,34.5,1.0,118464.53379222528,166372.98495819877,1416,1433
85,-49.5,35.5,1.0,118464.53379222528,166372.98495819877,1433,1450
86,-49.5,36.5,1.0,118464.53379222528,166372.98495819877,1450,1467
87,-49.5,37.5,1.0,118464.53379222528,166372.98495819877,1467,1484
88,-49.5,38.5,1.0,118464.53379222528,166372.98495819877,1484,1501
89,-49.5,39.5,1.0,118464.53379222528,166372.98495819877,1501,1518
90,-49.5,40.5,1.0,118464.53379222528,166372.98495819877,1518,1535
91,-49.5,41.5,1.0,118464.53379222528,166372.98495819877,1535,1552
92,-49.5,42.5,1.0,118464.53379222528,166372.98495819877,1552,1569
93,-49.5,43.5,1.0,118464.53379222528,166372.98495819877,1569,1586
94,-49.5,44.5,1.0,118464.53379222528,166372.98495819877,1586,1603
95,-49.5,45.5,1.0,118464.53379222528,166372.98495819877,1603,1620
96,-49.5,46.5,1.0,118464.53379222528,166372.98495819877,1620,1637
97,-49.5,47.5,1.0,118464.53379222528,157662.3574734763,1637,1653
98,-49.5,48.5,1.0,106705.18668784994,127610.69265118385,1653,1666
99,-49.5,49.5,1.0,83186.49247909937,83186.49247909937,1666,1676
100,-48.5,-49.5,1.0,127610.69265118384,106705.18668784996,1676,1689
101,-48.5,-48.5,1.0,164195.32808701813,164195.3280870181,1689,1706
102,-48.5,-47.5,1.0,181181.05168222688,204699.74589097753,1706,1727
103,-48.5,-46.5,1.0,181181.05168222688,213410.37337569997,1727,1749
104,-48.5,-45.5,1.0,181181.05168222688,213410.37337569997,1749,1771
105,-48.5,-44.5,1.0,181181.05168222688,213410.37337569997,1771,1793
106,-48.5,-43.5,1.0,181181.05168222688,213410.37337569997,1793,1815
107,-48.5,-42.5,1.0,181181.05168222688,213410.37337569997,1815,1837
108,-48.5,-41.5,1.0,181181.05168222688,213410.37337569997,1837,1859
109,-48.5,-40.5,1.0,181181.05168222688,213410.37337569997,1859,1881
110,-48.5,-39.5,1.0,181181.05168222688,213410.37337569997,1881,1903
111,-48.5,-38.5,1.0,181181.05168222688,213410.37337569997,1903,1925
112,-48.5,-37.5,1.0,181181.05168222688,213410.37337569997,1925,1947
113,-48.5,-36.5,1.0,181181.05168222688,213410.37337569997,1947,1969
114,-48.5,-35.5,1.0,181181.05168222688,213410.37337569997,1969,1991
115,-48.5,-34.5,1.0,181181.05168222688,213410.37337569997,1991,2013
116,-48.5,-33.5,1.0,181181.05168222688,213410.37337569997,2013,2035
117,-48.5,-32.5,1.0,181181.05168222688,213410.37337569997,2035,2057
118,-48.5,-31.5,1.0,181181.05168222688,213410.37337569997,2057,2079
119,-48.5,-30.5,1.0,181181.05168222688,213410.37337569997,2079,2101
120,-48.5,-29.5,1.0,181181.05168222688,213410.37337569997,2101,2123
121,-48.5,-28.5,1.0,181181.05168222688,213410.37337569997,2123,2145
122,-48.5,-27.5,1.0,181181.05168222688,213410.37337569997,2145,2167
123,-48.5,-26.5,1.0,181181.05168222688,213410.37337569997,2167,2189
124,-48.5,-25.5,1.0,181181.05168222688,213410.37337569997,2189,2211
125,-48.5,-24.5,1.0,181181.05168222688,213410.37337569997,2211,2233
126,-48.5,-23.5,1.0,181181.05168222688,213410.37337569997,2233,2255
127,-48.5,-22.5,1.0,181181.05168222688,213410.37337569997,2255,2277
128,-48.5,-21.5,1.0,181181.05168222688,213410.37337569997,2277,2299
129,-48.5,-20.5,1.0,181181.05168222688,213410.37337569997,2299,2321
130,-48.5,-19.5,1.0,181181.05168222688,213410.37337569997,2321,2343
131,-48.5,-18.5,1.0,181181.05168222688,213410.37337569997,2343,2365
132,-48.5,-17.5,1.0,181181.05168222688,213410.37337569997,2365,2387
133,-48.5,-16.5,1.0,181181.05168222688,213410.37337569997,2387,2409
134,-48.5,-15.5,1.0,181181.05168222688,213410.37337569997,2409,2431
135,-48.5,-14.5,1.0,181181.05168222688,213410.37337569997,2431,2453
136,-48.5,-13.5,1.0,181181.05168222688,213410.37337569997,2453,2475
137,-48.5,-12.5,1.0,181181.05168222688,213410.37337569997,2475,2497
138,-48.5,-11.5,1.0,181181.05168222688,213410.37337569997,2497,2519
139,-48.5,-10.5,1.0,181181.05168222688,213410.37337569997,2519,2541
140,-48.5,-9.5,1.0,181181.05168222688,213410.37337569997,2541,2563
141,-48.5,-8.5,1.0,181181.05168222688,213410.37337569997,2563,2585
142,-48.5,-7.5,1.0,181181.05168222688,213410.37337569997,2585,2607
143,-48.5,-6.5,1.0,181181.05168222688,213410.37337569997,2607,2629
144,-48.5,-5.5,1.0,181181.05168222688,213410.37337569997,2629,2651
145,-48.5,-4.5,1.0,181181.05168222688,213410.37337569997,2651,2673
146,-48.5,-3.5,1.0,181181.05168222688,213410.37337569997,2673,2695
147,-48.5,-2.5,1.0,181181.05168222688,213410.37337569997,2695,2717
148,-48.5,-1.5,1.0,181181.05168222688,213410.37337569997,2717,2739
149,-48.5,-0.5,1.0,181181.05168222688,213410.37337569997,2739,2761
150,-48.5,0.5,1.0,181181.05168222688,213410.37337569997,2761,2783
151,-48.5,1.5,1.0,181181.05168222688,213410.37337569997,2783,2805
152,-48.5,2.5,1.0,181181.05168222688,213410.37337569997,2805,2827
153,-48.5,3.5,1.0,181181.05168222688,213410.37337569997,2827,2849
154,-48.5,4.5,1.0,181181.05168222688,213410.37337569997,2849,2871
155,-48.5,5.5,1.0,181181.05168222688,213410.37337569997,2871,2893
156,-48.5,6.5,1.0,181181.05168222688,213410.37337569997,2893,2915
157,-48.5,7.5,1.0,181181.05168222688,213410.37337569997,2915,2937
158,-48.5,8.5,1.0,181181.05168222688,213410.37337569997,2937,2959
159,-48.5,9.5,1.0,181181.05168222688,213410.37337569997,2959,2981
160,-48.5,10.5,1.0,181181.05168222688,213410.37337569997,2981,3003
161,-48.5,11.5,1.0,181181.05168222688,213410.37337569997,3003,3025
162,-48.5,12.5,1.0,181181.05168222688,213410.37337569997,3025,3047
163,-48.5,13.5,1.0,181181.05168222688,213410.37337569997,3047,3069
164,-48.5,14.5,1.0,181181.05168222688,213410.37337569997,3069,3091
165,-48.5,15.5,1.0,181181.05168222688,213410.37337569997,3091,3113
166,-48.5,16.5,1.0,181181.05168222688,213410.37337569997,3113,3135
167,-48.5,17.5,1.0,181181.05168222688,213410.37337569997,3135,3157
168,-48.5,18.5,1.0,181181.05168222688,213410.37337569997,3157,3179
169,-48.5,19.5,1.0,181181.05168222688,213410.37337569997,3179,3201
170,-48.5,20.5,1.0,181181.05168222688,213410.37337569997,3201,3223
171,-48.5,21.5,1.0,181181.05168222688,213410.37337569997,3223,3245
172,-48.5,22.5,1.0,181181.05168222688,213410.37337569997,3245,3267
173,-48.5,23.5,1.0,181181.05168222688,213410.37337569997,3267,3289
174,-48.5,24.5,1.0,181181.05168222688,213410.37337569997,3289,3311
175,-48.5,25.5,1.0,181181.05168222688,213410.37337569997,3311,3333
176,-48.5,26.5,1.0,181181.05168222688,213410.37337569997,3333,3355
177,-48.5,27.5,1.0,181181.05168222688,213410.37337569997,3355,3377
178,-48.5,28.5,1.0,181181.05168222688,213410.37337569997,3377,3399
179,-48.5,29.5,1.0,181181.05168222688,213410.37337569997,3399,3421
180,-48.5,30.5,1.0,181181.05168222688,213410.37337569997,3421,3443
181,-48.5,31.5,1.0,181181.05168222688,213410.37337569997,3443,3465
182,-48.5,32.5,1.0,181181.05168222688,213410.37337569997,3465,3487
183,-48.5,33.5,1.0,181181.05168222688,213410.37337569997,3487,3509
184,-48.5,34.5,1.0,181181.05168222688,213410.37337569997,3509,3531
185,-48.5,35.5,1.0,181181.05168222688,213410.37337569997,3531,3553
186,-48.5,36.5,1.0,181181.05168222688,213410.37337569997,3553,3575
187,-48.5,37.5,1.0,181181.05168222688,213410.37337569997,3575,3597
188,-48.5,38.5,1.0,181181.05168222688,213410.37337569997,3597,3619
189,-48.5,39.5,1.0,181181.05168222688,213410.37337569997,3619,3641
190,-48.5,40.5,1.0,181181.05168222688,213410.37337569997,3641,3663
191,-48.5,41.5,1.0,181181.05168222688,213410.37337569997,3663,3685
192,-48.5,42.5,1.0,181181.05168222688,213410.37337569997,3685,3707
193,-48.5,43.5,1.0,181181.05168222688,213410.37337569997,3707,3729
194,-48.5,44.5,1.0,181181.05168222688,213410.37337569997,3729,3751
195,-48.5,45.5,1.0,181181.05168222688,213410.37337569997,3751,3773
196,-48.5,46.5,1.0,181181.05168222688,213410.37337569997,3773,3795
197,-48.5,47.5,1.0,181181.05168222688,204699.7458909775,3795,3816
198,-48.5,48.5,1.0,164195.32808701813,164195.32808701813,3816,3833
199,-48.5,49.5,1.0,127610.69265118384,106705.18668784996,3833,3846
200,-47.5,-49.5,1.0,157662.35747347627,118464.53379222527,3846,3862
201,-47.5,-48.5,1.0,204699.7458909775,181181.05168222685,3862,3883
202,-47.5,-47.5,1.0,228218.44009972812,228218.44009972815,3883,3909
203,-47.5,-46.5,1.0,228218.44009972812,236929.06758445056,3909,3936
204,-47.5,-45.5,1.0,228218.44009972812,236929.06758445056,3936,3963
205,-47.5,-44.5,1.0,228218.44009972812,236929.06758445056,3963,3990
206,-47.5,-43.5,1.0,228218.44009972812,236929.06758445056,3990,4017
207,-47.5,-42.5,1.0,228218.44009972812,236929.06758445056,4017,4044
208,-47.5,-41.5,1.0,228218.44009972812,236929.06758445056,4044,4071
209,-47.5,-40.5,1.0,228218.44009972812,236929.06758445056,4071,4098
210,-47.5,-39.5,1.0,228218.44009972812,236929.06758445056,4098,4125
211,-47.5,-38.5,1.0,228218.44009972812,236929.06758445056,4125,4152
212,-47.5,-37.5,1.0,228218.44009972812,236929.06758445056,4152,4179
213,-47.5,-36.5,1.0,228218.44009972812,236929.06758445056,4179,4206
214,-47.5,-35.5,1.0,228218.44009972812,236929.06758445056,4206,4233
215,-47.5,-34.5,1.0,228218.44009972812,236929.06758445056,4233,4260
216,-47.5,-33.5,1.0,228218.44009972812,236929.06758445056,4260,4287
217,-47.5,-32.5,1.0,228218.44009972812,236929.06758445056,4287,4314
218,-47.5,-31.5,1.0,228218.44009972812,236929.06758445056,4314,4341
219,-47.5,-30.5,1.0,228218.44009972812,236929.06758445056,4341,4368
220,-47.5,-29.5,1.0,228218.44009972812,236929.06758445056,4368,4395
221,-47.5,-28.5,1.0,228218.44009972812,236929.06758445056,4395,4422
222,-47.5,-27.5,1.0,228218.44009972812,236929.06758445056,4422,4449
223,-47.5,-26.5,1.0,228218.44009972812,236929.06758445056,4449,4476
224,-47.5,-25.5,1.0,228218.44009972812,236929.06758445056,4476,4503
225,-47.5,-24.5,1.0,228218.44009972812,236929.06758445056,4503,4530
226,-47.5,-23.5,1.0,228218.44009972812,236929.06758445056,4530,4557
227,-47.5,-22.5,1.0,228218.44009972812,236929.06758445056,4557,4584
228,-47.5,-21.5,1.0,228218.44009972812,236929.06758445056,4584,4611
229,-47.5,-20.5,1.0,228218.44009972812,236929.06758445056,4611,4638
230,-47.5,-19.5,1.0,228218.44009972812,236929.06758445056,4638,4665
231,-47.5,-18.5,1.0,228218.44009972812,236929.06758445056,4665,4692
232,-47.5,-17.5,1.0,228218.44009972812,236929.06758445056,4692,4719
233,-47.5,-16.5,1.0,228218.44009972812,236929.06758445056,4719,4746
234,-47.5,-15.5,1.0,228218.44009972812,236929.06758445056,4746,4773
235,-47.5,-14.5,1.0,228218.44009972812,236929.06758445056,4773,4800
236,-47.5,-13.5,1.0,228218.44009972812,236929.06758445056,4800,4827
237,-47.5,-12.5,1.0,228218.44009972812,236929.06758445056,4827,4854
238,-47.5,-11.5,1.0,228218.44009972812,236929.06758445056,4854,4881
239,-47.5,-10.5,1.0,228218.44009972812,236929.06758445056,4881,4908
240,-47.5,-9.5,1.0,228218.44009972812,236929.06758445056,4908,4935
241,-47.5,-8.5,1.0,228218.44009972812,236929.06758445056,4935,4962
242,-47.5,-7.5,1.0,228218.44009972812,236929.06758445056,4962,4989
243,-47.5,-6.5,1.0,228218.44009972812,236929.06758445056,4989,5016
244,-47.5,-5.5,1.0,228218.44009972812,236929.06758445056,5016,5043
245,-47.5,-4.5,1.0,228218.44009972812,236929.06758445056,5043,5070
246,-47.5,-3.5,1.0,228218.44009972812,236929.06758445056,5070,5097
247,-47.5,-2.5,1.0,228218.44009972812,236929.06758445056,5097,5124
248,-47.5,-1.5,1.0,228218.44009972812,236929.06758445056,5124,5151
249,-47.5,-0.5,1.0,228218.44009972812,236929.06758445056,5151,5178
250,-47.5,0.5,1.0,228218.44009972812,236929.06758445056,5178,5205
251,-47.5,1.5,1.0,228218.44009972812,236929.06758445056,5205,5232
252,-47.5,2.5,1.0,228218.44009972812,236929.06758445056,5232,5259
253,-47.5,3.5,1.0,228218.44009972812,236929.06758445056,5259,5286
254,-47.5,4.5,1.0,228218.44009972812,236929.06758445056,5286,5313
255,-47.5,5.5,1.0,228218.44009972812,236929.06758445056,5313,5340
256,-47.5,6.5,1.0,228218.44009972812,236929.06758445056,5340,5367
257,-47.5,7.5,1.0,228218.44009972812,236929.06758445056,5367,5394
258,-47.5,8.5,1.0,228218.44009972812,236929.06758445056,5394,5421
259,-47.5,9.5,1.0,228218.44009972812,236929.06758445056,5421,5448
260,-47.5,10.5,1.0,228218.44009972812,236929.06758445056,5448,5475
261,-47.5,11.5,1.0,228218.44009972812,236929.06758445056,5475,5502
262,-47.5,12.5,1.0,228218.44009972812,236929.06758445056,5502,5529
263,-47.5,13.5,1.0,228218.44009972812,236929.06758445056,5529,5556
264,-47.5,14.5,1.0,228218.44009972812,236929.06758445056,5556,5583
265,-47.5,15.5,1.0,228218.44009972812,236929.06758445056,5583,5610
266,-47.5,16.5,1.0,228218.44009972812,236929.06758445056,5610,5637
267,-47.5,17.5,1.0,228218.44009972812,236929.06758445056,5637,5664
268,-47.5,18.5,1.0,228218.44009972812,236929.06758445056,5664,5691
269,-47.5,19.5,1.0,228218.44009972812,236929.06758445056,5691,5718
270,-47.5,20.5,1.0,228218.44009972812,236929.06758445056,5718,5745
271,-47.5,21.5,1.0,228218.44009972812,236929.06758445056,5745,5772
272,-47.5,22.5,1.0,228218.44009972812,236929.06758445056,5772,5799
273,-47.5,23.5,1.0,228218.44009972812,236929.06758445056,5799,5826
274,-47.5,24.5,1.0,228218.44009972812,236929.06758445056,5826,5853
275,-47.5,25.5,1.0,228218.44009972812,236929.06758445056,5853,5880
276,-47.5,26.5,1.0,228218.44009972812,236929.06758445056,5880,5907
277,-47.5,27.5,1.0,228218.44009972812,236929.06758445056,5907,5934
278,-47.5,28.5,1.0,228218.44009972812,236929.06758445056,5934,5961
279,-47.5,29.5,1.0,228218.44009972812,236929.06758445056,5961,5988
280,-47.5,30.5,1.0,228218.44009972812,236929.06758445056,5988,6015
281,-47.5,31.5,1.0,228218.44009972812,236929.06758445056,6015,6042
282,-47.5,32.5,1.0,228218.44009972812,236929.06758445056,6042,6069
283,-47.5,33.5,1.0,228218.44009972812,236929.06758445056,6069,6096
284,-47.5,34.5,1.0,228218.44009972812,236929.06758445056,6096,6123
285,-47.5,35.5,1.0,228218.44009972812,236929.06758445056,6123,6150
286,-47.5,36.5,1.0,228218.44009972812,236929.06758445056,6150,6177
287,-47.5,37.5,1.0,228218.44009972812,236929.06758445056,6177,6204
288,-47.5,38.5,1.0,228218.44009972812,236929.06758445056,6204,6231
289,-47.5,39.5,1.0,228218.44009972812,236929.06758445056,6231,6258
290,-47.5,40.5,1.0,228218.44009972812,236929.06758445056,6258,6285
291,-47.5,41.5,1.0,228218.44009972812,236929.06758445056,6285,6312
292,-47.5,42.5,1.0,228218.44009972812,236929.06758445056,6312,6339
293,-47.5,43.5,1.0,228218.44009972812,236929.06758445056,6339,6366
294,-47.5,44.5,1.0,228218.44009972812,236929.06758445056,6366,6393
295,-47.5,45.5,1.0,228218.44009972812,236929.06758445056,6393,6420
296,-47.5,46.5,1.0,228218.44009972812,236929.06758445056,6420,6447
297,-47.5,47.5,1.0,228218.44009972812,228218.44009972812,6447,6473
298,-47.5,48.5,1.0,204699.74589097753,181181.05168222688,6473,6494
299,-47.5,49.5,1.0,157662.35747347632,118464.53379222527,6494,6510
300,-46.5,-49.5,1.0,166372.98495819877,118464.53379222527,6510,6527
301,-46.5,-48.5,1.0,213410.37337569997,181181.05168222685,6527,6549
302,-46.5,-47.5,1.0,236929.06758445056,228218.44009972815,6549,6576
303,-46.5,-46.5,1.0,236929.06758445056,236929.06758445056,6576,6604
304,-46.5,-45.5,1.0,236929.06758445056,236929.06758445056,6604,6632
305,-46.5,-44.5,1.0,236929.06758445056,236929.06758445056,6632,6660
306,-46.5,-43.5,1.0,236929.06758445056,236929.06758445056,6660,6688
307,-46.5,-42.5,1.0,236929.06758445056,236929.06758445056,6688,6716
308,-46.5,-41.5,1.0,236929.06758445056,236929.06758445056,6716,6744
309,-46.5,-40.5,1.0,236929.06758445056,236929.06758445056,6744,6772
310,-46.5,-39.5,1.0,236929.06758445056,236929.06758445056,6772,6800
311,-46.5,-38.5,1.0,236929.06758445056,236929.06758445056,6800,6828
312,-46.5,-37.5,1.0,236929.06758445056,236929.06758445056,6828,6856
313,-46.5,-36.5,1.0,236929.06758445056,236929.06758445056,6856,6884
314,-46.5,-35.5,1.0,236929.06758445056,236929.06758445056,6884,6912
315,-46.5,-34.5,1.0,236929.06758445056,236929.06758445056,6912,6940
316,-46.5,-33.5,1.0,236929.06758445056,236929.06758445056,6940,6968
317,-46.5,-32.5,1.0,236929.06758445056,236929.06758445056,6968,6996
318,-46.5,-31.5,1.0,236929.06758445056,236929.06758445056,6996,7024
319,-46.5,-30.5,1.0,236929.06758445056,236929.06758445056,7024,7052
320,-46.5,-29.5,1.0,236929.06758445056,236929.06758445056,7052,7080
321,-46.5,-28.5,1.0,236929.06758445056,236929.06758445056,7080,7108
322,-46.5,-27.5,1.0,236929.06758445056,236929.06758445056,7108,7136
323,-46.5,-26.5,1.0,236929.06758445056,236929.06758445056,7136,7164
324,-46.5,-25.5,1.0,236929.06758445056,236929.06758445056,7164,7192
325,-46.5,-24.5,1.0,236929.06758445056,236929.06758445056,7192,7220
326,-46.5,-23.5,1.0,236929.06758445056,236929.06758445056,7220,7248
327,-46.5,-22.5,1.0,236929.06758445056,236929.06758445056,7248,7276
328,-46.5,-21.5,1.0,236929.06758445056,236929.06758445056,7276,7304
329,-46.5,-20.5,1.0,236929.06758445056,236929.06758445056,7304,7332
330,-46.5,-19.5,1.0,236929.06758445056,236929.06758445056,7332,7360
331,-46.5,-18.5,1.0,236929.06758445056,236929.06758445056,7360,7388
332,-46.5,-17.5,1.0,236929.06758445056,236929.06758445056,7388,7416
333,-46.5,-16.5,1.0,236929.06758445056,236929.06758445056,7416,7444
334,-46.5,-15.5,1.0,236929.06758445056,236929.06758445056,7444,7472
335,-46.5,-14.5,1.0,236929.06758445056,236929.06758445056,7472,7500
336,-46.5,-13.5,1.0,236929.06758445056,236929.06758445056,7500,7528
337,-46.5,-12.5,1.0,236929.06758445056,236929.06758445056,7528,7556
338,-46.5,-11.5,1.0,236929.06758445056,236929.06758445056,7556,7584
339,-46.5,-10.5,1.0,236929.06758445056,236929.06758445056,7584,7612
340,-46.5,-9.5,1.0,236929.06758445056,236929.06758445056,7612,7640
341,-46.5,-8.5,1.0,236929.06758445056,236929.06758445056,7640,7668
342,-46.5,-7.5,1.0,236929.06758445056,236929.06758445056,7668,7696
343,-46.5,-6.5,1.0,236929.06758445056,236929.06758445056,7696,7724
344,-46.5,-5.5,1.0,236929.06758445056,236929.06758445056,7724,7752
345,-46.5,-4.5,1.0,236929.06758445056,236929.06758445056,7752,7780
346,-46.5,-3.5,1.0,236929.06758445056,236929.06758445056,7780,7808
347,-46.5,-2.5,1.0,236929.06758445056,236929.06758445056,7808,7836
348,-46.5,-1.5,1.0,236929.06758445056,236929.06758445056,7836,7864
349,-46.5,-0.5,1.0,236929.06758445056,236929.06758445056,7864,7892
350,-46.5,0.5,1.0,236929.06758445056,236929.06758445056,7892,7920
351,-46.5,1.5,1.0,236929.06758445056,236929.06758445056,7920,7948
352,-46.5,2.5,1.0,236929.06758445056,236929.06758445056,7948,7976
353,-46.5,3.5,1.0,236929.06758445056,236929.06758445056,7976,8004
354,-46.5,4.5,1.0,236929.06758445056,236929.06758445056,8004,8032
355,-46.5,5.5,1.0,236929.06758445056,236929.06758445056,8032,8060
356,-46.5,6.5,1.0,236929.06758445056,236929.06758445056,8060,8088
357,-46.5,7.5,1.0,236929.06758445056,236929.06758445056,8088,8116
358,-46.5,8.5,1.0,236929.06758445056,236929.06758445056,8116,8144
359,-46.5,9.5,1.0,236929.06758445056,236929.06758445056,8144,8172
360,-46.5,10.5,1.0,236929.06758445056,236929.06758445056,8172,8200
361,-46.5,11.5,1.0,236929.06758445056,236929.06758445056,8200,8228
362,-46.5,12.5,1.0,236929.06758445056,236929.06758445056,8228,8256
363,-46.5,13.5,1.0,236929.06758445056,236929.06758445056,8256,8284
364,-46.5,14.5,1.0,236929.06758445056,236929.06758445056,8284,8312
365,-46.5,15.5,1.0,236929.06758445056,236929.06758445056,8312,8340
366,-46.5,16.5,1.0,236929.06758445056,236929.06758445056,8340,8368
367,-46.5,17.5,1.0,236929.06758445056,236929.06758445056,8368,8396
368,-46.5,18.5,1.0,236929.06758445056,236929.06758445056,8396,8424
369,-46.5,19.5,1.0,236929.06758445056,236929.06758445056,8424,8452
370,-46.5,20.5,1.0,236929.06758445056,236929.06758445056,8452,8480
371,-46.5,21.5,1.0,236929.06758445056,236929.06758445056,8480,8508
372,-46.5,22.5,1.0,236929.06758445056,236929.06758445056,8508,8536
373,-46.5,23.5,1.0,236929.06758445056,236929.06758445056,8536,8564
