,iter,cn
246,247,0.10698747022910092
247,248,0.10680761129455772
248,249,0.1066306380332308
249,250,0.10645649736523677
250,251,0.10628513722691413
251,252,0.10611650654126004
252,253,0.1059505552050101
253,254,0.10578723407202521
254,255,0.10562649493061065
255,256,0.10546829049170098
256,257,0.10531257436848657
257,258,0.10515930105982822
258,259,0.10500842593605947
259,260,0.10485990521952358
260,261,0.1047136959693167
261,262,0.10456975606819742
262,263,0.10442804420248945
263,264,0.10428851985131873
264,265,0.10415114326756353
265,266,0.10401587546576747
266,267,0.1038826782075079
267,268,0.10375151398622463
268,269,0.10362234601134437
269,270,0.10349513819914168
270,271,0.10336985515473193
271,272,0.10324646216143726
272,273,0.10312492516839432
273,274,0.10300521077090416
274,275,0.10288728621081428
275,276,0.10277111935041613
276,277,0.10265667866855435
277,278,0.10254393324698259
278,279,0.10243285275592738
279,280,0.10232340744933546
280,281,0.10221556814431342
281,282,0.10210930621858437
282,283,0.10200459359444335
283,284,0.10190140272751899
284,285,0.10179970660381082
285,286,0.10169947871897224
286,287,0.10160069307716357
287,288,0.10150332417499779
288,289,0.10140734699564735
289,290,0.10131273699766516
290,291,0.10121947010623149
291,292,0.10112752270461861
292,293,0.1010368716223534
293,294,0.10094749413210413
294,295,0.10085936793530184
295,296,0.10077247115570266
296,297,0.1006867823336607
297,298,0.1006022804139751
298,299,0.10051894474104427
299,300,0.10043675504853888
300,301,0.10035569145529473
301,302,0.10027573445374241
302,303,0.10019686490476963
303,304,0.10011906403138145
304,305,0.10004231340913501
305,306,0.09996659496179194
306,307,0.09989189095242085
307,308,0.09981818397878257
308,309,0.09974545696436389
309,310,0.09967369315447493
310,311,0.09960287610883174
311,312,0.09953298969525808
312,313,0.09946401808284007
313,314,0.09939594573958223
314,315,0.09932875742165241
315,316,0.09926243817245106
316,317,0.09919697331265241
317,318,0.09913234843802458
318,319,0.09906854941413018
319,320,0.09900556236717964
320,321,0.09894337368476454
321,322,0.09888197000651694
322,323,0.098821338219191
323,324,0.09876146545600863
324,325,0.09870233908671001
325,326,0.09864394671514104
326,327,0.09858627617643041
327,328,0.0985293155297826
328,329,0.09847305305738237
329,330,0.09841747725398227
330,331,0.09836257682963014
331,332,0.09830834070349716
332,333,0.09825475799536583
333,334,0.09820181802954782
334,335,0.09814951032314372
335,336,0.09809782458901828
336,337,0.09804675072710971
337,338,0.09799627882300625
338,339,0.09794639914301938
339,340,0.09789710213484644
340,341,0.09784837841741618
341,342,0.09780021878311931
342,343,0.09775261419158862
343,344,0.0977055557671496
344,345,0.09765903479810338
345,346,0.09761304272720776
346,347,0.09756757115774067
347,348,0.09752261184110876
348,349,0.09747815668038039
349,350,0.0974341977265931
350,351,0.09739072717138784
351,352,0.0973477373523711
352,353,0.0973052207411562
353,354,0.09726316994706463
354,355,0.09722157771281485
355,356,0.09718043691252067
356,357,0.09713974054665432
357,358,0.09709948174309038
358,359,0.09705965375165926
359,360,0.09702024994510104
360,361,0.09698126381298651
361,362,0.09694268896216546
362,363,0.0969045191138797
363,364,0.09686674810116765
364,365,0.09682936986703317
365,366,0.09679237846171002
366,367,0.09675576804267476
367,368,0.09671953287010336
368,369,0.09668366730525188
369,370,0.09664816581146529
370,371,0.09661302294846345
371,372,0.09657823337122291
372,373,0.0965437918319951
373,374,0.09650969317169425
374,375,0.09647593232551853
375,376,0.09644250431628576
376,377,0.09640940425341867
377,378,0.09637662733239903
378,379,0.0963441688350437
379,380,0.0963120241210639
380,381,0.09628018863551194
381,382,0.09624865790147712
382,383,0.09621742751863152
383,384,0.09618649316511363
384,385,0.09615585059292468
385,386,0.0961254956270478
386,387,0.09609542416638192
387,388,0.09606563218021849
388,389,0.09603611570618376
389,390,0.09600687085184463
390,391,0.09597789379055306
391,392,0.0959491807609046
392,393,0.09592072806859561
393,394,0.09589253207859233
394,395,0.09586458922251086
395,396,0.09583689598923893
396,397,0.09580944892846231
397,398,0.09578224465011033
398,399,0.0957552798189165
399,400,0.09572855115896742
400,401,0.09570205544766093
401,402,0.0956757895177341
402,403,0.09564975025661207
403,404,0.09562393460123399
404,405,0.0955983395416896
405,406,0.09557296211923111
406,407,0.09554779942354755
407,408,0.09552284859358515
408,409,0.09549810681554964
409,410,0.09547357132264822
410,411,0.09544923939438851
411,412,0.09542510835508428
412,413,0.09540117557441832
413,414,0.09537743846336055
414,415,0.09535389447771078
415,416,0.09533054111331968
416,417,0.09530737591054984
417,418,0.09528439644566658
418,419,0.09526160033797537
419,420,0.09523898524416088
420,421,0.09521654885934348
421,422,0.09519428891633891
422,423,0.09517220318517361
423,424,0.09515028947141847
424,425,0.09512854561598588
425,426,0.09510696949513138
426,427,0.09508555902007061
427,428,0.09506431213302208
428,429,0.09504322681294991
429,430,0.09502230106759467
430,431,0.0950015329389185
431,432,0.09498092049858996
432,433,0.09496046185015468
433,434,0.09494015512638666
434,435,0.09491999849065108
435,436,0.09489999013258152
436,437,0.09488012827619444
437,438,0.09486041116557757
438,439,0.09484083707876724
439,440,0.0948214043180933
440,441,0.09480211121206969
441,442,0.09478295611709148
442,443,0.09476393741260798
443,444,0.09474505350572167
444,445,0.09472630282583014
445,446,0.09470768382904038
446,447,0.09468919499322231
447,448,0.09467083482043663
448,449,0.09465260183569185
449,450,0.09463449458597621
450,451,0.09461651164233212
451,452,0.0945986515944736
452,453,0.0945809130566385
453,454,0.09456329466100155
454,455,0.0945457950639555
455,456,0.09452841293787176
456,457,0.09451114697941636
457,458,0.09449399590168932
458,459,0.09447695843793386
459,460,0.09446003334076661
460,461,0.0944432193808091
461,462,0.09442651534693047
462,463,0.09440992004688072
463,464,0.09439343230344963
464,465,0.09437705096012747
465,466,0.09436077487498476
466,467,0.09434460292333605
467,468,0.09432853399732634
468,469,0.0943125670048219
469,470,0.09429670087012682
470,471,0.09428093453192234
471,472,0.09426526694549758
472,473,0.09424969708059681
473,474,0.09423422392196322
474,475,0.09421884646768969
475,476,0.09420356373227302
476,477,0.09418837474241842
477,478,0.09417327853948901
478,479,0.09415827417871696
479,480,0.09414336072785061
480,481,0.09412853726804242
481,482,0.09411380289326282
482,483,0.09409915671066471
483,484,0.0940845978390065
484,485,0.09407012541076543
485,486,0.09405573856727434
486,487,0.09404143646669366
487,488,0.0940272182742079
488,489,0.09401308316807651
489,490,0.09399903033981429
490,491,0.0939850589873776
491,492,0.09397116832528488
492,493,0.09395735757346114
493,494,0.0939436259660059
494,495,0.09392997274668863
495,496,0.09391639716720633
496,497,0.09390289849199376
497,498,0.09388947599465222
498,499,0.09387612895663107
499,500,0.09386285667186764
500,501,0.0938496584415663
501,502,0.09383653357764916
502,503,0.09382348139816016
503,504,0.09381050123374433
504,505,0.09379759242187412
505,506,0.09378475430843694
506,507,0.09377198624940368
507,508,0.09375928760738592
508,509,0.09374665775440096
509,510,0.09373409606838341
510,511,0.09372160193812833
511,512,0.09370917475968275
512,513,0.09369681393563828
513,514,0.0936845188756272
514,515,0.09367228899941507
515,516,0.09366012373085164
516,517,0.09364802250359339
517,518,0.09363598475753729
518,519,0.09362400993948478
519,520,0.09361209750291276
520,521,0.09360024690792865
521,522,0.09358845762246445
522,523,0.09357672912039526
523,524,0.09356506088058791
524,525,0.09355345239175655
525,526,0.09354190314466737
526,527,0.09353041264044241
527,528,0.09351898038242036
528,529,0.09350760588250714
529,530,0.09349628865733524
530,531,0.09348502823043807
531,532,0.09347382412977567
532,533,0.0934626758904943
533,534,0.0934515830507537
534,535,0.09344054515602182
535,536,0.09342956175804845
536,537,0.09341863241173934
537,538,0.09340775667788008
538,539,0.09339693412398395
539,540,0.09338616431977491
540,541,0.09337544684228444
541,542,0.09336478127251661
542,543,0.09335416719637414
543,544,0.0933436042050046
544,545,0.09333309189300841
545,546,0.09332262986069466
546,547,0.09331221771318958
547,548,0.09330185505954947
548,549,0.0932915415131857
549,550,0.09328127669190564
550,551,0.09327106021694964
551,552,0.09326089171671048
552,553,0.09325077081950071
553,554,0.09324069716241978
554,555,0.09323067038262596
555,556,0.09322069012293255
556,557,0.0932107560307227
557,558,0.09320086775553184
558,559,0.09319102495294931
559,560,0.09318122727985696
560,561,0.0931714743996566
561,562,0.09316176597651421
562,563,0.09315210167975657
563,564,0.09314248118284536
564,565,0.09313290416122393
565,566,0.09312337029480601
566,567,0.09311387926687446
567,568,0.09310443076346851
568,569,0.09309502447541987
569,570,0.09308566009366218
570,571,0.0930763373164993
571,572,0.09306705584202413
572,573,0.09305781537410379
573,574,0.09304861561722699
574,575,0.09303945628086015
575,576,0.09303033707622797
576,577,0.09302125771823776
577,578,0.09301221792513961
578,579,0.09300321741614957
579,580,0.09299425591565985
580,581,0.09298533315052297
581,582,0.09297644884723771
582,583,0.09296760274019798
583,584,0.09295879456265854
584,585,0.09295002405162858
585,586,0.09294129094648708
586,587,0.09293259499075199
587,588,0.09292393592819159
588,589,0.09291531350629825
589,590,0.09290672747542914
590,591,0.09289817758804547
591,592,0.09288966359841068
592,593,0.09288118526350629
593,594,0.09287274234415326
594,595,0.09286433460066575
595,596,0.09285596179828527
596,597,0.09284762370317844
597,598,0.09283932008386125
598,599,0.09283105071132146
599,600,0.09282281535923868
600,601,0.09281461380201005
601,602,0.0928064458183544
602,603,0.09279831118635039
603,604,0.09279020968829584
604,605,0.09278214110771385
605,606,0.09277410523153867
606,607,0.09276610184496649
607,608,0.09275813074028988
608,609,0.09275019170723872
609,610,0.09274228453985119
610,611,0.09273440903533862
611,612,0.09272656498813062
612,613,0.09271875220034664
613,614,0.09271097047088597
614,615,0.0927032196032657
615,616,0.09269549940319148
616,617,0.09268780967564258
617,618,0.09268015022993321
618,619,0.09267252087532947
619,620,0.09266492142394805
620,621,0.0926573516887691
621,622,0.0926498114847764
622,623,0.09264230062905078
623,624,0.0926348189394015
624,625,0.0926273662360576
625,626,0.09261994234037818
626,627,0.09261254707574086
627,628,0.0926051802655791
628,629,0.0925978417381167
629,630,0.09259053131913049
630,631,0.09258324883809986
631,632,0.09257599412739242
632,633,0.09256876701626646
633,634,0.09256156734061266
634,635,0.09255439493466996
635,636,0.09254724963441902
636,637,0.09254013127895531
637,638,0.0925330397056348
638,639,0.09252597475627405
639,640,0.09251893627257447
640,641,0.09251192409779024
641,642,0.09250493807659511
642,643,0.09249797805452194
643,644,0.09249104387897446
644,645,0.09248413539836911
645,646,0.0924772524620594
646,647,0.09247039492233212
647,648,0.09246356262984738
648,649,0.09245675543866484
649,650,0.09244997320362813
650,651,0.09244321578034037
651,652,0.09243648302589877
652,653,0.09242977479847395
653,654,0.09242309095764759
654,655,0.09241643136262678
655,656,0.09240979587743797
656,657,0.09240318436247057
657,658,0.09239659668321995
658,659,0.09239003270418025
659,660,0.09238349229047234
660,661,0.09237697531090953
661,662,0.09237048163186069
662,663,0.09236401112353214
663,664,0.09235756365634908
664,665,0.09235113910157512
665,666,0.09234473733081572
666,667,0.09233835821796092
667,668,0.09233200163690516
668,669,0.0923256674641635
669,670,0.09231935557423565
670,671,0.09231306584582762
671,672,0.0923067981563795
672,673,0.09230055238535387
673,674,0.09229432841183233
674,675,0.09228812611870148
675,676,0.09228194538632042
676,677,0.09227578609873928
677,678,0.09226964813819327
678,679,0.09226353139073758
679,680,0.09225743574131309
680,681,0.09225136107575042
681,682,0.09224530728207878
682,683,0.09223927424887388
683,684,0.09223326186325989
684,685,0.09222727001664785
685,686,0.09222129859899045
686,687,0.09221534750149933
687,688,0.0922094166172996
688,689,0.09220350583840746
689,690,0.09219761505987673
690,691,0.09219174417434331
691,692,0.09218589307969945
692,693,0.09218006167046107
693,694,0.09217424984368094
694,695,0.09216845749780785
695,696,0.09216268453120832
696,697,0.0921569308424101
697,698,0.09215119633113679
698,699,0.09214548090009515
699,700,0.09213978444830878
700,701,0.09213410687948244
701,702,0.07837691145482951
702,703,0.05468629216755372
703,704,0.03943596145060991
704,705,0.0508610503042946
705,706,0.06618756617991792
706,707,0.07254327324437368
707,708,0.06861394380436928
708,709,0.05772078310137304
709,710,0.05023917358076085
710,711,0.05439407619554688
711,712,0.06260209552783723
712,713,0.06641698036171927
713,714,0.06355872783880992
714,715,0.05630932582557374
715,716,0.05172195174302279
716,717,0.05475748879599066
717,718,0.06068589489943961
718,719,0.06347968291912649
719,720,0.06125735522263325
720,721,0.055876277785367946
721,722,0.05254542155596046
722,723,0.0547698744392399
723,724,0.059257345356980004
724,725,0.06135946552192826
725,726,0.059503092336998485
726,727,0.05522005983614159
727,728,0.052643420756257886
728,729,0.05452014473887964
729,730,0.058301827788559225
730,731,0.06016177901231723
731,732,0.05870226912188952
732,733,0.055152417064129815
733,734,0.05292323062841131
734,735,0.05437767959361138
735,736,0.05757141017916781
736,737,0.05926004509967303
737,738,0.058106853872203504
738,739,0.05508197921026448
739,740,0.05311424267667886
740,741,0.0543285251746216
741,742,0.057205223885806004
742,743,0.058891926657931803
743,744,0.0580455428945667
744,745,0.05541759828141837
745,746,0.05358004146411832
746,747,0.054523546035795935
747,748,0.05710704003727069
748,749,0.05877712204492288
749,750,0.05816271314561369
750,751,0.055843889331540025
751,752,0.05411695093235008
752,753,0.05487148461067086
753,754,0.057248895127774084
754,755,0.05890790727500839
755,756,0.058456103079879355
756,757,0.05634676126100602
757,758,0.054659351814144885
758,759,0.0552171779288265
759,760,0.05738976470210985
760,761,0.05900645241669583
761,762,0.05867536140043228
762,763,0.05675419163434675
763,764,0.05513963119782425
764,765,0.055583803831970445
765,766,0.0576120408476666
766,767,0.05919432652486067
767,768,0.05895850980944254
768,769,0.057184528499923115
769,770,0.05561589214523238
770,771,0.05594236963808685
771,772,0.0578109467420016
772,773,0.05931965032223243
773,774,0.05912499975623619
774,775,0.057454309787781384
775,776,0.05594360860546384
776,777,0.05621096316301067
777,778,0.0579576155983626
778,779,0.059389405722172786
779,780,0.05921526964556431
780,781,0.057629365431256525
781,782,0.0561565636216941
782,783,0.05632500403020171
783,784,0.05790275826296864
784,785,0.05922675654424908
785,786,0.059043521142718186
786,787,0.057498474711452
787,788,0.05602668195009356
788,789,0.05608883454117671
789,790,0.05749995684083317
790,791,0.05869389464715512
791,792,0.058450213294734925
792,793,0.05687148043064206
793,794,0.055287508531751114
794,795,0.055095250963005736
795,796,0.05619804064651245
796,797,0.057136014266135085
797,798,0.05669315373416487
798,799,0.054924771648739705
799,800,0.053107476400916384
800,801,0.052650505642775416
801,802,0.053576505671018654
802,803,0.05453657795448903
803,804,0.05435663954450087
804,805,0.05308318809572393
805,806,0.051914495275525246
806,807,0.052150217045613456
807,808,0.05377065964410776
808,809,0.05545617196244194
809,810,0.05603732571858937
810,811,0.05542110877179757
811,812,0.054495432625963444
812,813,0.0543360878990843
813,814,0.05508901394909649
814,815,0.05580006690532416
815,816,0.05551599121032261
816,817,0.054194569537410295
817,818,0.05276906826042124
818,819,0.052462980961063437
819,820,0.05356752101676086
820,821,0.055096594366988744
821,822,0.055883132971727284
822,823,0.05554887641063828
823,824,0.054646133154118016
824,825,0.054154599657205545
825,826,0.05448979126483841
826,827,0.05506866120725625
827,828,0.05505350761777401
828,829,0.054222582083838566
829,830,0.053227501396279533
830,831,0.05311283931509644
831,832,0.05421137930527985
832,833,0.0556714667308957
833,834,0.05630971148123521
834,835,0.05561062995817179
835,836,0.054097365000955015
836,837,0.05299848302402339
837,838,0.0531728382615721
838,839,0.05424825448522121
839,840,0.055125689009878
840,841,0.0550989740480011
841,842,0.054397268408124
842,843,0.053896727533545095
843,844,0.054186275040610764
844,845,0.05487501099590691
845,846,0.05505091628832519
846,847,0.054285539748530225
847,848,0.05311965947688965
848,849,0.052679924821697435
849,850,0.05355045406743594
850,851,0.05500828895280682
851,852,0.05572553216369134
852,853,0.05500772649010674
853,854,0.05335290904101932
854,855,0.05213578044519845
855,856,0.05240655724703499
856,857,0.05376099423598355
857,858,0.05484437475335128
858,859,0.05473131304220099
859,860,0.05361628486062378
860,861,0.05257387622987917
861,862,0.05252005973452593
862,863,0.05324396483445729
863,864,0.05376761789904375
864,865,0.05345645467462829
865,866,0.052609355646920854
866,867,0.05215613189158268
867,868,0.05261202970148832
868,869,0.053410428073608525
869,870,0.05354132877761127
870,871,0.05260636785466751
871,872,0.05127396869192776
872,873,0.05077154801308222
873,874,0.0515927503871804
874,875,0.05288985810428318
875,876,0.053361123653018976
876,877,0.052436901159195255
877,878,0.05079219330073602
878,879,0.049820148127576624
879,880,0.050278075916600114
880,881,0.051543909995705905
881,882,0.05233098819395173
882,883,0.05190775773515128
883,884,0.05069170981947825
884,885,0.04975694045601339
885,886,0.04979327932457435
886,887,0.05055193679056118
887,888,0.051177350386847786
888,889,0.051123770511069214
889,890,0.05064627540537209
890,891,0.05031975782495586
891,892,0.05044078232952334
892,893,0.05085010107467018
893,894,0.051115035914281
894,895,0.05109031638594954
895,896,0.05106146408346865
896,897,0.05127992713282895
897,898,0.05174929543385587
898,899,0.05221714724805134
899,900,0.05236326364464081
900,901,0.05222515298006023
901,902,0.052102082748874866
902,903,0.05221324266811213
903,904,0.05262860956725426
904,905,0.05311292146850437
905,906,0.05329536187487539
906,907,0.053080261296740885
907,908,0.052562833814563656
908,909,0.05200694253464609
909,910,0.051824242598779664
910,911,0.05208876841730169
911,912,0.0525047734299802
912,913,0.05268862386878622
913,914,0.05225274622282006
914,915,0.051331309633111076
915,916,0.050667990250491984
916,917,0.05085474769581665
917,918,0.05188045945006152
918,919,0.05295758406084922
919,920,0.05301962203458348
920,921,0.05194225690665544
921,922,0.0506374694588824
922,923,0.050246828492423914
923,924,0.051231594646858364
924,925,0.05248533960390251
925,926,0.05240492433094942
926,927,0.027949545504084718
927,928,0.04810504380036372
928,929,0.03720705404514225
929,930,0.0478770766137089
930,931,0.05180164300731875
931,932,0.053979846236839
932,933,0.05080291541564253
933,934,0.0486204642630874
934,935,0.023662901976637167
935,936,0.18309785765326225
936,937,0.0
937,938,0.046465078622167956
938,939,0.0527495420291931
939,940,0.05446243776836051
940,941,0.05228460550733276
941,942,0.04998478438005163
942,943,0.049821350069866564
943,944,0.04882790902247968
944,945,0.04975948891503979
945,946,0.04028416071798063
946,947,0.04867388201755642
947,948,0.022062372587817073
948,949,0.04888766358822253
949,950,0.038478093347164725
950,951,0.04713011925233863
951,952,0.04845856091529852
952,953,0.04710471984437388
953,954,0.042423845298859064
954,955,0.040237567723424614
955,956,0.0
956,957,0.1723312737894825
957,958,0.06976207138408518
958,959,0.026220875189391857
959,960,0.01894100070645609
960,961,0.060741170561731575
961,962,0.03346051252728461
962,963,0.05167921236968526
963,964,0.05119281868408039
964,965,0.049907961137947564
965,966,0.05084985897224361
966,967,0.05227957682333578
967,968,0.051765370228754264
968,969,0.047574773536398586
969,970,0.05004422278851428
970,971,0.04955740181797173
971,972,0.05094231186149061
972,973,0.05292580655745889
973,974,0.05371150770725149
974,975,0.05317529841329616
975,976,0.051568625342802925
976,977,0.04994678632881149
977,978,0.05035559860551069
978,979,0.05097780387046661
979,980,0.04815774033694183
980,981,0.049360142593047655
981,982,0.045113303119472765
982,983,0.0673974824836546
983,984,0.04831123858479728
984,985,0.055030395397311874
985,986,0.04625264853970781
986,987,0.053444060481250735
987,988,0.05292458509386755
988,989,0.05396939973189521
989,990,0.08319265998676273
990,991,0.050951755664264964
991,992,0.05265460071623455
992,993,0.057557760206552816
993,994,0.05154888683839864
994,995,0.0408494248157455
995,996,0.045414741262267036
996,997,0.031195374641469285
997,998,0.03488428713076121
998,999,0.06580206734959095
