,coord1,coord2,volume,dii1,dii2,from,to
209,-57.75,1.25,6.25,435858.57917777234,25703.515078655357,4513,4530
210,-57.25,-1.25,6.25,435858.57917777234,25703.515078655357,4530,4547
211,-57.25,-0.75,6.25,447318.41038308654,39229.65421248935,4547,4569
212,-57.25,-0.25,6.25,453061.60785433976,49851.24168491167,4569,4596
213,-57.25,0.25,6.25,453061.60785433976,49851.24168491167,4596,4623
214,-57.25,0.75,6.25,447318.41038308654,39229.65421248935,4623,4645
215,-57.25,1.25,6.25,435858.57917777234,25703.515078655357,4645,4662
216,-56.75,-1.25,6.25,435858.57917777234,25703.515078655357,4662,4679
217,-56.75,-0.75,6.25,447318.41038308654,39229.65421248935,4679,4701
218,-56.75,-0.25,6.25,453061.60785433976,49851.24168491167,4701,4728
219,-56.75,0.25,6.25,453061.60785433976,49851.24168491167,4728,4755
220,-56.75,0.75,6.25,447318.41038308654,39229.65421248935,4755,4777
221,-56.75,1.25,6.25,435858.57917777234,25703.515078655357,4777,4794
222,-56.25,-1.25,6.25,435858.57917777234,25703.515078655357,4794,4811
223,-56.25,-0.75,6.25,447318.41038308654,39229.65421248935,4811,4833
224,-56.25,-0.25,6.25,453061.60785433976,49851.24168491167,4833,4860
225,-56.25,0.25,6.25,453061.60785433976,49851.24168491167,4860,4887
226,-56.25,0.75,6.25,447318.41038308654,39229.65421248935,4887,4909
227,-56.25,1.25,6.25,435858.57917777234,25703.515078655357,4909,4926
228,-55.75,-1.25,6.25,435858.57917777234,25703.515078655357,4926,4943
229,-55.75,-0.75,6.25,447318.41038308654,39229.65421248935,4943,4965
230,-55.75,-0.25,6.25,453061.60785433976,49851.24168491167,4965,4992
231,-55.75,0.25,6.25,453061.60785433976,49851.24168491167,4992,5019
232,-55.75,0.75,6.25,447318.41038308654,39229.65421248935,5019,5041
233,-55.75,1.25,6.25,435858.57917777234,25703.515078655357,5041,5058
234,-55.25,-1.25,6.25,435858.57917777234,25703.515078655357,5058,5075
235,-55.25,-0.75,6.25,447318.41038308654,39229.65421248935,5075,5097
236,-55.25,-0.25,6.25,453061.60785433976,49851.24168491167,5097,5124
